transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date,source_file
T002165,S003,C071,P025,1,210000.0,2026-08-03 17:40:24,sales_2026_08_03.csv
T002166,S005,C074,P017,1,85000.0,2026-08-03 10:58:25,sales_2026_08_03.csv
T002167,S005,C020,P030,4,50000.0,2026-08-03 17:49:52,sales_2026_08_03.csv
T002168,S001,C059,P004,4,25000.0,2026-08-03 12:41:08,sales_2026_08_03.csv
T002169,S002,C018,P012,4,12000.0,2026-08-03 11:36:21,sales_2026_08_03.csv
T002170,S003,C075,P009,3,45000.0,2026-08-03 13:31:39,sales_2026_08_03.csv
T002171,S002,C033,P008,1,390000.0,2026-08-03 12:35:42,sales_2026_08_03.csv
T002172,S003,C012,P026,2,30000.0,2026-08-03 10:49:51,sales_2026_08_03.csv
T002173,S004,C073,P019,2,55000.0,2026-08-03 13:31:46,sales_2026_08_03.csv
T002174,S002,C094,P030,1,50000.0,2026-08-03 09:40:11,sales_2026_08_03.csv
T002175,S003,C062,P003,4,15000.0,2026-08-03 11:52:16,sales_2026_08_03.csv
T002176,S004,C089,P006,3,280000.0,2026-08-03 14:13:25,sales_2026_08_03.csv
T002177,S005,C013,P023,3,22000.0,2026-08-03 12:32:50,sales_2026_08_03.csv
T002178,S003,C005,P020,2,180000.0,2026-08-03 17:03:46,sales_2026_08_03.csv
T002179,S005,C049,P024,4,40000.0,2026-08-03 10:49:26,sales_2026_08_03.csv
T002180,S001,C099,P003,3,15000.0,2026-08-03 18:40:02,sales_2026_08_03.csv
T002181,S003,C056,P011,1,75000.0,2026-08-03 16:37:54,sales_2026_08_03.csv
T002182,S001,C099,P014,2,7000.0,2026-08-03 18:38:36,sales_2026_08_03.csv
T002183,S005,C002,P008,3,390000.0,2026-08-03 17:13:10,sales_2026_08_03.csv
T002184,S004,C007,P021,1,10000.0,2026-08-03 09:33:47,sales_2026_08_03.csv
T002185,S005,C006,P010,4,8000.0,2026-08-03 13:47:27,sales_2026_08_03.csv
T002186,S005,C073,P011,3,75000.0,2026-08-03 09:52:11,sales_2026_08_03.csv
T002187,S003,C065,P005,1,120000.0,2026-08-03 17:00:01,sales_2026_08_03.csv
T002188,S002,C020,P023,2,22000.0,2026-08-03 14:25:32,sales_2026_08_03.csv
T002189,S004,C058,P002,2,520000.0,2026-08-03 10:53:52,sales_2026_08_03.csv
T002190,S005,C074,P025,1,210000.0,2026-08-03 18:13:32,sales_2026_08_03.csv
T002191,S001,C029,P017,4,85000.0,2026-08-03 09:16:01,sales_2026_08_03.csv
T002192,S003,C051,P014,2,7000.0,2026-08-03 14:12:08,sales_2026_08_03.csv
T002193,S002,C044,P005,2,120000.0,2026-08-03 15:55:53,sales_2026_08_03.csv
T002194,S004,C074,P003,2,15000.0,2026-08-03 08:38:50,sales_2026_08_03.csv
T002195,S001,C071,P024,2,40000.0,2026-08-03 14:34:35,sales_2026_08_03.csv
T002196,S003,C011,P013,1,35000.0,2026-08-03 16:58:29,sales_2026_08_03.csv
T002197,S005,C056,P013,1,35000.0,2026-08-03 08:44:34,sales_2026_08_03.csv
T002198,S002,C098,P025,3,210000.0,2026-08-03 13:38:04,sales_2026_08_03.csv
T002199,S004,C072,P005,2,120000.0,2026-08-03 10:50:38,sales_2026_08_03.csv
T002200,S004,C051,P007,1,165000.0,2026-08-03 15:17:31,sales_2026_08_03.csv
T002201,S005,C026,P021,2,10000.0,2026-08-03 09:18:19,sales_2026_08_03.csv
T002202,S005,C095,P018,2,25000.0,2026-08-03 18:18:27,sales_2026_08_03.csv
T002203,S002,C032,P017,2,85000.0,2026-08-03 17:50:31,sales_2026_08_03.csv
T002204,S003,C100,P003,2,15000.0,2026-08-03 10:02:44,sales_2026_08_03.csv
T002205,S003,C088,P014,2,7000.0,2026-08-03 11:33:21,sales_2026_08_03.csv
T002206,S005,C012,P030,1,50000.0,2026-08-03 14:27:50,sales_2026_08_03.csv
T002207,S004,C055,P004,2,25000.0,2026-08-03 15:53:55,sales_2026_08_03.csv
T002208,S003,C025,P012,2,12000.0,2026-08-03 12:52:09,sales_2026_08_03.csv
T002209,S003,C077,P011,2,75000.0,2026-08-03 09:43:09,sales_2026_08_03.csv
T002210,S001,C099,P021,3,10000.0,2026-08-03 09:08:44,sales_2026_08_03.csv
T002211,S002,C045,P010,3,8000.0,2026-08-03 18:59:50,sales_2026_08_03.csv
T002212,S004,C080,P020,4,180000.0,2026-08-03 13:00:31,sales_2026_08_03.csv
T002213,S004,C006,P005,2,120000.0,2026-08-03 17:35:52,sales_2026_08_03.csv
T002214,S002,C026,P030,2,50000.0,2026-08-03 13:18:22,sales_2026_08_03.csv
T002215,S003,C020,P022,4,18000.0,2026-08-03 18:08:45,sales_2026_08_03.csv
T002216,S001,C015,P025,4,210000.0,2026-08-03 08:57:55,sales_2026_08_03.csv
T002217,S001,C032,P024,4,40000.0,2026-08-03 09:15:15,sales_2026_08_03.csv
T002218,S002,C037,P020,3,,2026-08-03 18:13:33,sales_2026_08_03.csv
T002219,S003,C089,P001,3,450000.0,2026-08-03 18:25:20,sales_2026_08_03.csv
T002220,S001,C040,P026,2,30000.0,2026-08-03 11:27:42,sales_2026_08_03.csv
T002221,S004,C003,P015,2,30000.0,2026-08-03 11:54:24,sales_2026_08_03.csv
T002222,S002,C095,P011,3,75000.0,2026-08-03 12:58:37,sales_2026_08_03.csv
T002223,S002,C027,P018,3,25000.0,2026-08-03 12:34:40,sales_2026_08_03.csv
T002224,S005,C097,P018,2,25000.0,2026-08-03 10:05:25,sales_2026_08_03.csv
T002225,S005,C062,P009,3,45000.0,2026-08-03 17:52:55,sales_2026_08_03.csv
T002226,S002,C089,P020,4,180000.0,2026-08-03 10:47:10,sales_2026_08_03.csv
T002227,S001,C049,P023,2,22000.0,2026-08-03 15:45:28,sales_2026_08_03.csv
T002228,S005,C006,P019,3,55000.0,2026-08-03 08:44:19,sales_2026_08_03.csv
T002229,S002,C008,P009,3,45000.0,2026-08-03 08:25:34,sales_2026_08_03.csv
T002230,S002,C090,P010,1,8000.0,2026-08-03 15:11:27,sales_2026_08_03.csv
T002231,S003,C007,P020,1,180000.0,2026-08-03 11:43:45,sales_2026_08_03.csv
T002232,S001,C009,P015,3,30000.0,2026-08-03 15:12:36,sales_2026_08_03.csv
T002233,S003,C085,P013,2,35000.0,2026-08-03 09:02:03,sales_2026_08_03.csv
T002234,S003,C014,P028,4,28000.0,2026-08-03 18:26:54,sales_2026_08_03.csv
T002235,S003,C084,P001,4,450000.0,2026-08-03 16:14:01,sales_2026_08_03.csv
T002236,S002,C049,P013,2,35000.0,2026-08-03 17:38:20,sales_2026_08_03.csv
T002237,S001,C041,P017,2,85000.0,2026-08-03 09:30:04,sales_2026_08_03.csv
T002238,S005,C069,P016,4,95000.0,2026-08-03 11:31:18,sales_2026_08_03.csv
T002239,S002,C026,P003,4,15000.0,2026-08-03 12:03:06,sales_2026_08_03.csv
T002240,S004,C072,P017,4,85000.0,2026-08-03 13:54:32,sales_2026_08_03.csv
T002241,S001,C006,P030,2,50000.0,2026-08-03 11:15:55,sales_2026_08_03.csv
T002242,S005,C040,P008,4,390000.0,2026-08-03 08:40:00,sales_2026_08_03.csv
T002243,S004,C051,P011,2,75000.0,2026-08-03 12:03:27,sales_2026_08_03.csv
T002244,S002,C003,P024,3,40000.0,2026-08-03 10:48:00,sales_2026_08_03.csv
T002245,S003,C046,P012,3,12000.0,2026-08-03 12:14:42,sales_2026_08_03.csv
T002246,S003,C031,P021,1,10000.0,2026-08-03 10:09:59,sales_2026_08_03.csv
T002247,S003,C008,P017,3,85000.0,2026-08-03 10:52:51,sales_2026_08_03.csv
T002248,S003,C050,P021,2,10000.0,2026-08-03 14:53:47,sales_2026_08_03.csv
T002249,S001,C072,P029,2,32000.0,2026-08-03 12:16:10,sales_2026_08_03.csv
T002250,S002,C020,P009,1,45000.0,2026-08-03 11:47:57,sales_2026_08_03.csv
T002251,S004,C085,P011,3,75000.0,2026-08-03 13:52:22,sales_2026_08_03.csv
T002252,S001,C094,P005,4,120000.0,2026-08-03 16:29:25,sales_2026_08_03.csv
T002253,S005,C087,P013,1,35000.0,2026-08-03 12:10:03,sales_2026_08_03.csv
T002254,S002,,P020,2,180000.0,2026-08-03 14:27:45,sales_2026_08_03.csv
T002255,S005,C020,P008,2,390000.0,2026-08-03 18:37:41,sales_2026_08_03.csv
T002256,S003,C078,P014,2,7000.0,2026-08-03 13:44:30,sales_2026_08_03.csv
T002257,S004,C070,P011,1,75000.0,2026-08-03 18:00:27,sales_2026_08_03.csv
T002258,S002,C084,P005,4,120000.0,2026-08-03 16:43:49,sales_2026_08_03.csv
T002259,S005,C070,P005,2,120000.0,2026-08-03 08:38:45,sales_2026_08_03.csv
T002260,S002,C018,P022,3,18000.0,2026-08-03 12:43:12,sales_2026_08_03.csv
T002261,S005,C018,P010,4,8000.0,2026-08-03 15:40:53,sales_2026_08_03.csv
T002262,S002,C084,P014,3,7000.0,2026-08-03 18:51:13,sales_2026_08_03.csv
T002263,S005,C021,P030,4,50000.0,2026-08-03 13:02:31,sales_2026_08_03.csv
T002264,S001,C072,P011,1,75000.0,2026-08-03 09:01:14,sales_2026_08_03.csv
T002265,S001,C024,P018,2,25000.0,2026-08-03 14:10:55,sales_2026_08_03.csv
T002266,S002,C094,P011,1,75000.0,2026-08-03 09:23:31,sales_2026_08_03.csv
T002267,S003,C053,P001,3,450000.0,2026-08-03 16:16:00,sales_2026_08_03.csv
T002268,S003,C057,P014,1,7000.0,2026-08-03 13:35:04,sales_2026_08_03.csv
T002269,S003,C020,P024,1,40000.0,2026-08-03 15:57:27,sales_2026_08_03.csv
T002270,S002,C014,P025,4,210000.0,2026-08-03 17:33:46,sales_2026_08_03.csv
T002271,S002,C004,P005,3,,2026-08-03 14:55:06,sales_2026_08_03.csv
T002272,S005,C079,P025,4,210000.0,2026-08-03 14:44:12,sales_2026_08_03.csv
T002273,S005,C073,P009,2,45000.0,2026-08-03 16:18:00,sales_2026_08_03.csv
T002274,S002,C077,P020,3,180000.0,2026-08-03 17:16:01,sales_2026_08_03.csv
T002275,S002,C088,P008,3,390000.0,2026-08-03 17:33:34,sales_2026_08_03.csv
T002276,S003,C011,P001,1,450000.0,2026-08-03 08:24:02,sales_2026_08_03.csv
T002277,S004,C018,P023,1,22000.0,2026-08-03 14:07:05,sales_2026_08_03.csv
T002278,S005,C061,P017,3,85000.0,2026-08-03 10:22:44,sales_2026_08_03.csv
T002279,S003,C024,P023,1,22000.0,2026-08-03 17:27:49,sales_2026_08_03.csv
T002280,S004,C063,P028,4,28000.0,2026-08-03 15:07:56,sales_2026_08_03.csv
T002281,S002,C021,P016,2,95000.0,2026-08-03 12:37:20,sales_2026_08_03.csv
T002282,S002,C005,P007,1,165000.0,2026-08-03 10:04:08,sales_2026_08_03.csv
T002283,S001,C035,P014,4,7000.0,2026-08-03 11:43:45,sales_2026_08_03.csv
T002284,S002,C096,P014,3,7000.0,2026-08-03 15:44:29,sales_2026_08_03.csv
T002285,S002,C097,P022,2,18000.0,2026-08-03 10:14:52,sales_2026_08_03.csv
T002286,S001,C023,P007,3,165000.0,2026-08-03 09:01:45,sales_2026_08_03.csv
T002287,S004,C079,P030,2,50000.0,2026-08-03 17:46:05,sales_2026_08_03.csv
T002288,S003,C059,P016,3,95000.0,2026-08-03 16:24:22,sales_2026_08_03.csv
T002289,S002,C055,P029,1,32000.0,2026-08-03 10:11:51,sales_2026_08_03.csv
T002290,S001,C078,P013,2,35000.0,2026-08-03 11:12:55,sales_2026_08_03.csv
T002291,S004,C093,P024,1,40000.0,2026-08-03 18:41:33,sales_2026_08_03.csv
T002292,S004,C079,P011,1,75000.0,2026-08-03 15:47:24,sales_2026_08_03.csv
T002293,S005,C077,P024,3,40000.0,2026-08-03 14:42:56,sales_2026_08_03.csv
T002294,S005,C083,P018,1,25000.0,2026-08-03 11:23:02,sales_2026_08_03.csv
T002295,S001,C067,P029,3,32000.0,2026-08-03 11:17:25,sales_2026_08_03.csv
T002296,S004,C059,P004,3,25000.0,2026-08-03 08:26:05,sales_2026_08_03.csv
T002297,S001,C032,P027,1,18000.0,2026-08-03 16:00:47,sales_2026_08_03.csv
T002298,S005,,P017,3,85000.0,2026-08-03 08:28:29,sales_2026_08_03.csv
T002299,S001,C072,P024,4,40000.0,2026-08-03 08:03:12,sales_2026_08_03.csv
T002300,S005,C098,P013,4,35000.0,2026-08-03 16:01:28,sales_2026_08_03.csv
T002301,S001,C025,P021,4,10000.0,2026-08-03 18:26:15,sales_2026_08_03.csv
T002302,S004,C051,P010,2,8000.0,2026-08-03 16:19:17,sales_2026_08_03.csv
T002303,S003,C100,P029,1,,2026-08-03 13:11:16,sales_2026_08_03.csv
T002304,S003,C060,P027,1,18000.0,2026-08-03 13:20:47,sales_2026_08_03.csv
T002305,S004,C038,P006,4,280000.0,2026-08-03 12:47:51,sales_2026_08_03.csv
T002306,S001,C089,P020,1,180000.0,2026-08-03 11:34:15,sales_2026_08_03.csv
T002307,S002,C060,P017,4,85000.0,2026-08-03 13:44:19,sales_2026_08_03.csv
T002308,S004,C012,P027,3,18000.0,2026-08-03 12:44:33,sales_2026_08_03.csv
T002309,S005,C015,P024,2,40000.0,2026-08-03 14:34:47,sales_2026_08_03.csv
T002310,S005,C090,P006,3,280000.0,2026-08-03 17:52:45,sales_2026_08_03.csv
T002311,S002,C051,P018,3,25000.0,2026-08-03 18:56:42,sales_2026_08_03.csv
T002312,S003,C058,P014,4,7000.0,2026-08-03 08:51:58,sales_2026_08_03.csv
T002313,S002,C059,P001,2,450000.0,2026-08-03 12:13:53,sales_2026_08_03.csv
T002314,S002,C059,P019,1,55000.0,2026-08-03 09:59:15,sales_2026_08_03.csv
T002315,S003,C042,P003,4,15000.0,2026-08-03 11:52:23,sales_2026_08_03.csv
T002316,S002,C092,P023,1,22000.0,2026-08-03 11:09:43,sales_2026_08_03.csv
T002317,S001,C012,P024,2,40000.0,2026-08-03 09:55:11,sales_2026_08_03.csv
T002318,S004,C082,P004,1,25000.0,2026-08-03 16:24:17,sales_2026_08_03.csv
T002319,S001,C068,P012,4,12000.0,2026-08-03 13:27:33,sales_2026_08_03.csv
T002320,S004,C094,P023,3,22000.0,2026-08-03 18:06:42,sales_2026_08_03.csv
T002321,S005,C079,P026,4,30000.0,2026-08-03 08:21:30,sales_2026_08_03.csv
T002322,S004,C071,P006,4,280000.0,2026-08-03 08:44:12,sales_2026_08_03.csv
T002323,S001,C099,P013,1,35000.0,2026-08-03 12:26:09,sales_2026_08_03.csv
T002324,S003,C073,P006,3,280000.0,2026-08-03 08:52:58,sales_2026_08_03.csv
T002325,S002,C021,P028,2,28000.0,2026-08-03 10:53:24,sales_2026_08_03.csv
T002326,S002,C023,P028,2,28000.0,2026-08-03 18:50:46,sales_2026_08_03.csv
T002327,S001,C054,P025,2,210000.0,2026-08-03 10:17:54,sales_2026_08_03.csv
T002328,S003,C094,P010,1,8000.0,2026-08-03 10:10:45,sales_2026_08_03.csv
T002329,S004,C037,P025,1,210000.0,2026-08-03 14:18:36,sales_2026_08_03.csv
T002330,S002,C016,P021,2,10000.0,2026-08-03 13:28:40,sales_2026_08_03.csv
T002331,S002,C026,P029,4,32000.0,2026-08-03 14:23:05,sales_2026_08_03.csv
T002332,S005,C098,P001,1,450000.0,2026-08-03 12:08:38,sales_2026_08_03.csv
T002333,S001,C059,P009,2,45000.0,2026-08-03 17:05:39,sales_2026_08_03.csv
T002334,S004,C070,P016,2,95000.0,2026-08-03 09:31:27,sales_2026_08_03.csv
T002335,S001,C078,P026,3,30000.0,2026-08-03 12:42:44,sales_2026_08_03.csv
T002336,S004,C031,P029,1,32000.0,2026-08-03 15:35:14,sales_2026_08_03.csv
T002337,S005,C085,P007,1,165000.0,2026-08-03 17:33:02,sales_2026_08_03.csv
T002338,S004,C053,P016,4,95000.0,2026-08-03 12:03:55,sales_2026_08_03.csv
T002339,S001,C077,P015,3,30000.0,2026-08-03 14:14:42,sales_2026_08_03.csv
T002340,S001,C032,P020,3,180000.0,2026-08-03 08:45:37,sales_2026_08_03.csv
T002341,S005,C036,P029,2,32000.0,2026-08-03 09:52:24,sales_2026_08_03.csv
T002342,S005,C027,P020,3,180000.0,2026-08-03 08:45:37,sales_2026_08_03.csv
T002343,S002,C019,P002,3,520000.0,2026-08-03 16:00:24,sales_2026_08_03.csv
T002344,S003,C005,P002,4,520000.0,2026-08-03 11:10:07,sales_2026_08_03.csv
T002345,S001,C086,P005,1,120000.0,2026-08-03 15:57:40,sales_2026_08_03.csv
T002346,S005,C039,P019,1,55000.0,2026-08-03 08:43:49,sales_2026_08_03.csv
T002347,S001,C007,P011,4,75000.0,2026-08-03 17:29:16,sales_2026_08_03.csv
T002348,S004,C023,P004,3,25000.0,2026-08-03 17:11:26,sales_2026_08_03.csv
T002349,S003,C079,P006,1,280000.0,2026-08-03 08:58:41,sales_2026_08_03.csv
T002350,S005,C074,P022,2,18000.0,2026-08-03 08:15:40,sales_2026_08_03.csv
T002351,S005,C023,P026,4,30000.0,2026-08-03 08:37:09,sales_2026_08_03.csv
T002352,S005,C047,P015,3,30000.0,2026-08-03 17:23:23,sales_2026_08_03.csv
T002353,S001,C012,P030,3,50000.0,2026-08-03 10:34:54,sales_2026_08_03.csv
T002354,S003,C042,P025,2,210000.0,2026-08-03 14:01:51,sales_2026_08_03.csv
T002355,S004,C009,P012,4,12000.0,2026-08-03 12:41:19,sales_2026_08_03.csv
T002356,S004,C071,P025,2,210000.0,2026-08-03 16:45:02,sales_2026_08_03.csv
T002357,S003,C061,P003,4,15000.0,2026-08-03 13:22:40,sales_2026_08_03.csv
T002358,S001,C089,P005,1,120000.0,2026-08-03 13:30:26,sales_2026_08_03.csv
T002359,S003,C043,P028,4,28000.0,2026-08-03 18:52:48,sales_2026_08_03.csv
T002360,S004,C068,P017,2,85000.0,2026-08-03 09:39:05,sales_2026_08_03.csv
T002361,S002,C079,P007,3,165000.0,2026-08-03 17:08:15,sales_2026_08_03.csv
T002362,S001,C074,P002,4,520000.0,2026-08-03 08:34:09,sales_2026_08_03.csv
T002363,S005,C012,P024,2,40000.0,2026-08-03 13:15:14,sales_2026_08_03.csv
T002364,S005,C091,P016,1,95000.0,2026-08-03 17:44:58,sales_2026_08_03.csv
T002365,S004,C078,P010,1,8000.0,2026-08-03 15:19:02,sales_2026_08_03.csv
T002366,S003,C034,P028,4,28000.0,2026-08-03 15:32:14,sales_2026_08_03.csv
T002367,S005,C080,P017,4,85000.0,2026-08-03 10:53:47,sales_2026_08_03.csv
T002368,S002,C079,P012,4,12000.0,2026-08-03 12:36:15,sales_2026_08_03.csv
T002369,S004,C067,P019,1,55000.0,2026-08-03 12:01:56,sales_2026_08_03.csv
T002370,S004,C064,P024,2,40000.0,2026-08-03 13:44:09,sales_2026_08_03.csv
T002371,S002,C079,P026,2,30000.0,2026-08-03 13:05:04,sales_2026_08_03.csv
T002372,S003,C025,P008,2,390000.0,2026-08-03 11:35:45,sales_2026_08_03.csv
T002373,S001,C004,P001,3,450000.0,2026-08-03 11:21:37,sales_2026_08_03.csv
T002374,S001,C095,P015,4,30000.0,2026-08-03 10:45:33,sales_2026_08_03.csv
T002375,S002,C079,P028,4,28000.0,2026-08-03 12:00:55,sales_2026_08_03.csv
T002376,S004,C006,P014,1,7000.0,2026-08-03 09:38:57,sales_2026_08_03.csv
T002377,S003,C072,P011,4,75000.0,2026-08-03 17:35:35,sales_2026_08_03.csv
T002378,S002,C002,P026,1,30000.0,2026-08-03 14:37:23,sales_2026_08_03.csv
T002379,S002,C089,P021,3,,2026-08-03 09:28:17,sales_2026_08_03.csv
T002380,S003,C009,P010,2,8000.0,2026-08-03 15:37:56,sales_2026_08_03.csv
T002381,S003,C065,P010,4,8000.0,2026-08-03 17:19:27,sales_2026_08_03.csv
T002382,S003,C099,P018,1,25000.0,2026-08-03 10:36:46,sales_2026_08_03.csv
T002383,S001,C088,P001,2,450000.0,2026-08-03 09:39:23,sales_2026_08_03.csv
T002384,S003,C051,P011,3,75000.0,2026-08-03 08:05:41,sales_2026_08_03.csv
T002385,S005,C079,P024,1,40000.0,2026-08-03 08:31:11,sales_2026_08_03.csv
T002386,S002,C025,P001,2,450000.0,2026-08-03 16:23:05,sales_2026_08_03.csv
T002387,S003,C087,P011,1,75000.0,2026-08-03 18:51:32,sales_2026_08_03.csv
T002388,S004,C005,P016,2,95000.0,2026-08-03 08:29:37,sales_2026_08_03.csv
T002389,S002,C062,P021,2,10000.0,2026-08-03 16:13:43,sales_2026_08_03.csv
T002390,S004,C069,P005,1,120000.0,2026-08-03 08:47:25,sales_2026_08_03.csv
T002391,S003,C060,P029,4,32000.0,2026-08-03 14:30:48,sales_2026_08_03.csv
T002392,S004,C096,P026,2,30000.0,2026-08-03 16:19:00,sales_2026_08_03.csv
T002393,S005,C039,P002,4,520000.0,2026-08-03 11:57:04,sales_2026_08_03.csv
T002394,S003,C072,P019,3,55000.0,2026-08-03 08:07:13,sales_2026_08_03.csv
T002395,S001,,P018,2,25000.0,2026-08-03 14:32:49,sales_2026_08_03.csv
T002396,S003,C046,P019,1,55000.0,2026-08-03 18:54:13,sales_2026_08_03.csv
T002397,S002,C036,P003,4,15000.0,2026-08-03 10:50:01,sales_2026_08_03.csv
T002398,S001,C044,P027,2,18000.0,2026-08-03 10:05:03,sales_2026_08_03.csv
T002399,S005,C022,P013,3,35000.0,2026-08-03 09:21:47,sales_2026_08_03.csv
T002400,S005,C050,P019,2,55000.0,2026-08-03 14:06:28,sales_2026_08_03.csv
T002401,S005,C015,P006,3,280000.0,2026-08-03 14:33:39,sales_2026_08_03.csv
T002402,S003,C091,P028,1,28000.0,2026-08-03 16:42:53,sales_2026_08_03.csv
T002403,S003,C091,P028,3,28000.0,2026-08-03 16:17:01,sales_2026_08_03.csv
T002404,S003,C053,P002,2,520000.0,2026-08-03 17:49:04,sales_2026_08_03.csv
T002405,S004,C031,P003,2,15000.0,2026-08-03 16:51:48,sales_2026_08_03.csv
T002406,S004,C039,P012,1,12000.0,2026-08-03 10:43:11,sales_2026_08_03.csv
T002407,S005,C039,P007,3,165000.0,2026-08-03 14:06:52,sales_2026_08_03.csv
T002408,S001,C048,P006,3,,2026-08-03 11:16:17,sales_2026_08_03.csv
T002409,S001,C100,P026,4,30000.0,2026-08-03 11:37:39,sales_2026_08_03.csv
T002410,S001,C057,P007,3,165000.0,2026-08-03 18:15:04,sales_2026_08_03.csv
T002411,S001,C062,P017,3,85000.0,2026-08-03 15:30:03,sales_2026_08_03.csv
T002412,S005,C020,P029,4,32000.0,2026-08-03 18:43:13,sales_2026_08_03.csv
T002413,S003,C062,P007,2,165000.0,2026-08-03 12:35:09,sales_2026_08_03.csv
T002414,S005,C040,P024,1,40000.0,2026-08-03 13:54:42,sales_2026_08_03.csv
T002415,S003,C019,P025,4,210000.0,2026-08-03 13:21:29,sales_2026_08_03.csv
T002416,S001,C067,P025,2,210000.0,2026-08-03 09:10:48,sales_2026_08_03.csv
T002417,S002,C027,P022,2,18000.0,2026-08-03 10:36:13,sales_2026_08_03.csv
T002418,S001,C059,P024,4,40000.0,2026-08-03 13:48:14,sales_2026_08_03.csv
T002419,S005,C015,P013,1,35000.0,2026-08-03 08:44:28,sales_2026_08_03.csv
T002420,S003,C006,P001,4,450000.0,2026-08-03 18:14:45,sales_2026_08_03.csv
T002421,S005,C012,P022,4,18000.0,2026-08-03 09:21:44,sales_2026_08_03.csv
T002422,S004,C006,P011,1,75000.0,2026-08-03 10:10:40,sales_2026_08_03.csv
T002423,S005,C099,P004,4,25000.0,2026-08-03 16:25:06,sales_2026_08_03.csv
T002424,S003,C003,P022,4,18000.0,2026-08-03 09:03:58,sales_2026_08_03.csv
T002425,S003,C082,P019,1,55000.0,2026-08-03 17:54:11,sales_2026_08_03.csv
T002426,S002,C042,P029,4,32000.0,2026-08-03 15:58:57,sales_2026_08_03.csv
T002427,S002,C037,P007,1,165000.0,2026-08-03 08:45:17,sales_2026_08_03.csv
T002428,S005,C041,P009,1,45000.0,2026-08-03 15:36:37,sales_2026_08_03.csv
T002429,S004,C086,P025,4,210000.0,2026-08-03 14:56:52,sales_2026_08_03.csv
T002430,S003,C020,P004,2,25000.0,2026-08-03 16:19:51,sales_2026_08_03.csv
T002431,S003,C015,P006,1,280000.0,2026-08-03 17:06:36,sales_2026_08_03.csv
T002432,S005,,P001,4,450000.0,2026-08-03 15:54:06,sales_2026_08_03.csv
T002433,S001,C027,P017,4,85000.0,2026-08-03 14:26:52,sales_2026_08_03.csv
T002434,S003,C071,P018,2,25000.0,2026-08-03 11:32:49,sales_2026_08_03.csv
T002435,S003,C019,P011,4,75000.0,2026-08-03 15:40:12,sales_2026_08_03.csv
T002436,S003,C074,P023,1,22000.0,2026-08-03 18:31:36,sales_2026_08_03.csv
T002437,S002,C010,P008,1,390000.0,2026-08-03 14:27:45,sales_2026_08_03.csv
T002438,S005,C044,P010,1,8000.0,2026-08-03 15:18:28,sales_2026_08_03.csv
T002439,S004,C007,P018,2,25000.0,2026-08-03 12:48:30,sales_2026_08_03.csv
T002440,S001,C061,P005,3,120000.0,2026-08-03 16:19:02,sales_2026_08_03.csv
T002441,S001,C014,P029,2,32000.0,2026-08-03 18:58:27,sales_2026_08_03.csv
T002442,S001,C012,P013,2,35000.0,2026-08-03 09:45:51,sales_2026_08_03.csv
T002443,S004,C023,P014,1,7000.0,2026-08-03 10:13:35,sales_2026_08_03.csv
T002444,S005,C076,P023,3,22000.0,2026-08-03 13:56:01,sales_2026_08_03.csv
T002445,S004,C079,P021,2,10000.0,2026-08-03 13:17:42,sales_2026_08_03.csv
T002446,S003,C043,P012,4,12000.0,2026-08-03 14:17:14,sales_2026_08_03.csv
T002447,S002,C092,P027,1,18000.0,2026-08-03 08:32:23,sales_2026_08_03.csv
T002448,S005,,P025,2,210000.0,2026-08-03 12:26:49,sales_2026_08_03.csv
T002449,S004,C073,P030,4,50000.0,2026-08-03 14:24:45,sales_2026_08_03.csv
T002450,S001,C090,P005,4,120000.0,2026-08-03 14:26:13,sales_2026_08_03.csv
T002451,S001,C059,P015,2,30000.0,2026-08-03 15:13:50,sales_2026_08_03.csv
T002452,S004,C061,P010,3,8000.0,2026-08-03 15:55:20,sales_2026_08_03.csv
T002453,S002,C019,P008,1,390000.0,2026-08-03 15:03:25,sales_2026_08_03.csv
T002454,S005,C034,P028,2,28000.0,2026-08-03 16:41:33,sales_2026_08_03.csv
T002455,S003,C051,P030,4,50000.0,2026-08-03 14:52:20,sales_2026_08_03.csv
T002456,S003,C042,P006,4,280000.0,2026-08-03 13:54:45,sales_2026_08_03.csv
T002457,S004,C004,P015,1,30000.0,2026-08-03 14:40:05,sales_2026_08_03.csv
T002458,S004,C015,P003,4,15000.0,2026-08-03 09:06:47,sales_2026_08_03.csv
T002459,S004,C060,P012,1,12000.0,2026-08-03 11:00:16,sales_2026_08_03.csv
T002460,S002,C037,P028,4,28000.0,2026-08-03 13:48:05,sales_2026_08_03.csv
T002461,S003,C078,P025,4,210000.0,2026-08-03 17:36:10,sales_2026_08_03.csv
T002462,S002,C066,P019,3,55000.0,2026-08-03 15:28:10,sales_2026_08_03.csv
T002463,S004,C092,P004,2,25000.0,2026-08-03 08:59:40,sales_2026_08_03.csv
T002464,S001,C042,P026,2,30000.0,2026-08-03 14:30:54,sales_2026_08_03.csv
T002465,S001,C039,P018,1,25000.0,2026-08-03 10:26:20,sales_2026_08_03.csv
T002466,S004,C052,P018,1,25000.0,2026-08-03 16:04:27,sales_2026_08_03.csv
T002467,S004,C031,P019,4,55000.0,2026-08-03 17:06:06,sales_2026_08_03.csv
T002468,S002,C071,P020,2,180000.0,2026-08-03 14:31:40,sales_2026_08_03.csv
